Order_ID,Customer_ID,Sales_Date,Sales_Amount,Product_Category
ORD00543,C0370,2025-01-16,30771,Electronics
ORD00544,C0112,2024-03-02,19152,Furniture
ORD00545,C0436,2024-03-07,29784,Electronics
ORD00546,C0008,2024-04-28,15827,Electronics
ORD00547,C0034,2024-10-15,56612,Furniture
ORD00548,C0427,2024-11-10,25237,Electronics
ORD00549,C0145,2024-09-11,61944,Office Supplies
ORD00550,C0245,2025-05-29,4642,Furniture
ORD00551,C0172,2025-11-10,19100,Office Supplies
ORD00552,C0069,2025-05-04,63161,Electronics
ORD00553,C0483,2025-11-07,17631,Furniture
ORD00554,C0028,2024-11-09,74841,Furniture
ORD00555,C0205,2025-09-29,63001,Office Supplies
ORD00556,C0299,2025-06-14,59966,Office Supplies
ORD00557,C0095,2024-12-25,53801,Office Supplies
ORD00558,C0303,2025-03-22,41071,Electronics
ORD00559,C0033,2024-08-04,46568,Electronics
ORD00560,C0438,2025-04-03,57945,Furniture
ORD00561,C0317,2025-09-29,50848,Furniture
ORD00562,C0086,2025-12-18,59618,Office Supplies
ORD00563,C0207,2024-07-13,29543,Office Supplies
ORD00564,C0211,2025-06-02,4445,Electronics
ORD00565,C0227,2024-04-25,14888,Office Supplies
ORD00566,C0443,2024-10-16,66418,Furniture
ORD00567,C0025,2025-11-04,47685,Office Supplies
ORD00568,C0095,2024-05-11,6961,Electronics
ORD00569,C0034,2024-05-27,64384,Electronics
ORD00570,C0375,2024-10-15,19663,Electronics
ORD00571,C0490,2025-12-17,49409,Office Supplies
ORD00572,C0372,2024-08-16,31863,Office Supplies
ORD00573,C0368,2024-05-21,28555,Office Supplies
ORD00574,C0044,2024-11-07,31447,Electronics
ORD00575,C0058,2025-02-20,10749,Furniture
ORD00576,C0208,2025-09-28,62822,Furniture
ORD00577,C0348,2024-11-10,55174,Office Supplies
ORD00578,C0250,2024-02-10,64928,Electronics
ORD00579,C0058,2025-09-10,70081,Office Supplies
ORD00580,C0297,2024-12-04,9905,Electronics
ORD00581,C0061,2025-01-13,65761,Office Supplies
ORD00582,C0463,2025-04-09,17827,Electronics
ORD00583,C0299,2024-03-02,26854,Furniture
ORD00584,C0061,2024-11-25,49358,Office Supplies
ORD00585,C0206,2024-01-11,24824,Furniture
ORD00586,C0155,2024-05-13,28555,Furniture
ORD00587,C0446,2024-07-01,40627,Furniture
ORD00588,C0409,2025-06-05,71480,Office Supplies
ORD00589,C0147,2025-12-29,50325,Office Supplies
ORD00590,C0298,2024-07-30,59455,Electronics
ORD00591,C0416,2024-10-14,61514,Office Supplies
ORD00592,C0283,2025-05-23,46402,Electronics
ORD00593,C0266,2025-11-17,4022,Furniture
ORD00594,C0331,2025-12-11,61230,Office Supplies
ORD00595,C0034,2024-03-10,66237,Office Supplies
ORD00596,C0133,2025-10-09,41214,Furniture
ORD00597,C0026,2024-03-02,21466,Office Supplies
ORD00598,C0250,2024-09-23,67710,Office Supplies
ORD00599,C0131,2024-06-23,37199,Furniture
ORD00600,C0480,2024-08-24,58876,Office Supplies
ORD00601,C0423,2024-07-28,54217,Furniture
ORD00602,C0220,2024-02-23,38564,Furniture
ORD00603,C0276,2025-02-10,61101,Electronics
ORD00604,C0062,2025-07-05,69685,Electronics
ORD00605,C0209,2024-03-10,69954,Electronics
ORD00606,C0379,2025-05-16,58741,Office Supplies
ORD00607,C0113,2024-10-29,59379,Furniture
ORD00608,C0148,2025-08-25,55738,Furniture
ORD00609,C0498,2025-06-14,39231,Furniture
ORD00610,C0359,2024-05-08,61661,Electronics
ORD00611,C0355,2024-09-05,14414,Office Supplies
ORD00612,C0265,2025-06-16,14704,Furniture
ORD00613,C0213,2025-05-22,43872,Furniture
ORD00614,C0062,2024-08-06,44925,Furniture
ORD00615,C0322,2025-10-10,47124,Furniture
ORD00616,C0339,2025-03-24,79272,Furniture
ORD00617,C0327,2024-01-31,61330,Office Supplies
ORD00618,C0402,2024-03-03,63414,Furniture
ORD00619,C0329,2024-02-26,41467,Office Supplies
ORD00620,C0328,2025-01-17,45222,Electronics
ORD00621,C0014,2024-01-21,10337,Furniture
ORD00622,C0101,2024-04-16,35365,Electronics
ORD00623,C0078,2025-04-27,23555,Furniture
ORD00624,C0301,2024-06-28,15213,Office Supplies
ORD00625,C0094,2025-08-11,73642,Furniture
ORD00626,C0196,2025-04-03,17669,Furniture
ORD00627,C0027,2025-01-10,48975,Furniture
ORD00628,C0404,2025-10-23,22310,Furniture
ORD00629,C0436,2024-04-17,66282,Furniture
ORD00630,C0148,2025-10-11,70702,Furniture
ORD00631,C0221,2024-11-24,21448,Office Supplies
ORD00632,C0207,2024-11-11,21407,Office Supplies
ORD00633,C0139,2024-08-09,58378,Furniture
ORD00634,C0080,2025-06-01,18727,Electronics
ORD00635,C0013,2024-07-08,17670,Electronics
ORD00636,C0141,2024-03-15,1462,Furniture
ORD00637,C0150,2025-08-07,54191,Electronics
ORD00638,C0235,2024-06-14,50281,Furniture
ORD00639,C0081,2024-03-04,15005,Office Supplies
ORD00640,C0143,2025-06-09,61467,Furniture
ORD00641,C0025,2025-09-29,54896,Furniture
ORD00642,C0487,2024-08-25,58556,Electronics
ORD00643,C0192,2024-02-04,8201,Office Supplies
ORD00644,C0123,2024-06-13,16363,Office Supplies
ORD00645,C0294,2024-12-16,52081,Office Supplies
ORD00646,C0430,2025-09-29,26575,Electronics
ORD00647,C0031,2025-01-18,1140,Furniture
ORD00648,C0373,2024-12-21,6462,Furniture
ORD00649,C0458,2025-08-04,51891,Office Supplies
ORD00650,C0059,2025-11-20,45014,Office Supplies
ORD00651,C0267,2024-09-16,36721,Office Supplies
ORD00652,C0180,2024-05-09,29497,Furniture
ORD00653,C0129,2025-08-17,35653,Electronics
ORD00654,C0053,2024-01-28,5357,Office Supplies
ORD00655,C0088,2024-02-03,71486,Office Supplies
ORD00656,C0193,2025-05-18,53941,Office Supplies
ORD00657,C0018,2024-10-31,8664,Furniture
ORD00658,C0074,2024-09-07,25445,Electronics
ORD00659,C0429,2025-01-06,16704,Office Supplies
ORD00660,C0494,2025-04-22,42293,Electronics
ORD00661,C0309,2025-01-20,62967,Office Supplies
ORD00662,C0406,2024-07-02,76573,Furniture
ORD00663,C0015,2024-12-11,69552,Furniture
ORD00664,C0182,2024-08-27,11566,Furniture
ORD00665,C0348,2024-08-04,36452,Electronics
ORD00666,C0092,2024-02-03,65915,Electronics
ORD00667,C0462,2024-10-20,29441,Electronics
ORD00668,C0405,2025-12-02,6931,Furniture
ORD00669,C0235,2024-06-21,22753,Electronics
ORD00670,C0288,2025-04-22,34265,Office Supplies
ORD00671,C0477,2025-09-03,44578,Office Supplies
ORD00672,C0291,2024-07-16,53456,Furniture
ORD00673,C0478,2024-10-27,22547,Office Supplies
ORD00674,C0373,2025-02-11,5322,Electronics
ORD00675,C0249,2025-02-05,62757,Office Supplies
ORD00676,C0444,2025-06-26,60010,Electronics
ORD00677,C0464,2025-05-29,68624,Electronics
ORD00678,C0061,2024-04-16,9354,Electronics
ORD00679,C0017,2025-10-30,46884,Electronics
ORD00680,C0352,2025-08-17,20712,Electronics
ORD00681,C0272,2024-08-15,48724,Electronics
ORD00682,C0076,2024-08-03,62008,Furniture
ORD00683,C0172,2024-02-15,36357,Furniture
ORD00684,C0408,2025-06-20,4928,Furniture
ORD00685,C0335,2024-09-04,25525,Furniture
ORD00686,C0143,2025-07-17,53313,Office Supplies
ORD00687,C0129,2025-02-23,5540,Furniture
ORD00688,C0433,2024-04-22,23192,Furniture
ORD00689,C0054,2025-02-09,49028,Furniture
ORD00690,C0324,2024-11-14,18012,Furniture
ORD00691,C0300,2024-09-10,26740,Office Supplies
ORD00692,C0302,2025-08-07,62450,Electronics
ORD00693,C0068,2024-05-03,40037,Office Supplies
ORD00694,C0196,2024-03-20,51531,Office Supplies
ORD00695,C0425,2024-02-05,41877,Furniture
ORD00696,C0343,2025-01-24,10549,Electronics
ORD00697,C0077,2025-09-17,57002,Office Supplies
ORD00698,C0389,2025-10-26,49069,Furniture
ORD00699,C0151,2024-03-25,77939,Office Supplies
ORD00700,C0023,2024-09-28,27005,Furniture
ORD00701,C0239,2024-02-03,22883,Office Supplies
ORD00702,C0339,2025-02-28,61083,Electronics
ORD00703,C0170,2024-01-11,27946,Furniture
ORD00704,C0212,2024-06-21,32151,Furniture
ORD00705,C0419,2024-07-10,36943,Furniture
ORD00706,C0342,2024-10-01,43663,Furniture
ORD00707,C0005,2024-10-28,71424,Furniture
ORD00708,C0447,2024-03-29,12144,Office Supplies
ORD00709,C0304,2024-02-02,54031,Furniture
ORD00710,C0386,2025-02-06,31843,Electronics
ORD00711,C0442,2024-07-09,53987,Furniture
ORD00712,C0310,2024-03-13,16120,Electronics
ORD00713,C0417,2025-05-18,67673,Furniture
ORD00714,C0059,2024-07-03,46565,Office Supplies
ORD00715,C0365,2024-06-24,60520,Electronics
ORD00716,C0408,2025-08-18,11115,Furniture
ORD00717,C0306,2024-10-25,19299,Electronics
ORD00718,C0067,2025-09-13,19616,Furniture
ORD00719,C0127,2025-07-13,34717,Electronics
ORD00720,C0283,2025-03-29,44299,Furniture
ORD00721,C0495,2025-02-03,12355,Furniture
ORD00722,C0208,2025-01-18,64512,Electronics
ORD00723,C0082,2025-11-16,34862,Furniture
ORD00724,C0431,2025-06-17,69217,Electronics
ORD00725,C0224,2025-03-19,2842,Furniture
ORD00726,C0300,2025-07-27,29349,Electronics
ORD00727,C0340,2024-10-16,7245,Office Supplies
ORD00728,C0103,2024-07-18,62853,Office Supplies
ORD00729,C0112,2025-02-05,15730,Furniture
ORD00730,C0427,2025-10-11,76537,Electronics
ORD00731,C0437,2025-02-02,55348,Office Supplies
ORD00732,C0208,2025-01-26,68851,Electronics
ORD00733,C0278,2024-01-23,64088,Office Supplies
ORD00734,C0190,2025-03-03,45027,Electronics
ORD00735,C0027,2024-01-26,7483,Electronics
ORD00736,C0416,2024-05-26,64509,Furniture
ORD00737,C0007,2025-09-22,27438,Office Supplies
ORD00738,C0210,2025-11-05,3065,Furniture
ORD00739,C0241,2024-01-06,21367,Office Supplies
ORD00740,C0019,2024-08-28,30113,Furniture
ORD00741,C0411,2024-03-30,35716,Electronics
ORD00742,C0350,2024-04-24,29301,Furniture
ORD00743,C0148,2025-04-05,24140,Furniture
ORD00744,C0424,2025-08-05,30841,Office Supplies
ORD00745,C0090,2025-10-08,19858,Office Supplies
ORD00746,C0209,2025-12-21,66968,Office Supplies
ORD00747,C0143,2025-08-07,43956,Furniture
ORD00748,C0081,2025-05-25,55602,Office Supplies
ORD00749,C0449,2024-05-08,33293,Office Supplies
ORD00750,C0374,2024-09-09,52802,Office Supplies
ORD00751,C0294,2025-06-07,29084,Electronics
ORD00752,C0386,2024-11-12,4903,Office Supplies
ORD00753,C0242,2024-06-27,68510,Electronics
ORD00754,C0401,2025-09-23,46301,Office Supplies
ORD00755,C0258,2024-04-17,55584,Electronics
ORD00756,C0341,2025-05-28,4336,Office Supplies
ORD00757,C0410,2025-06-02,5038,Office Supplies
ORD00758,C0274,2025-07-28,9178,Furniture
ORD00759,C0010,2025-10-01,28244,Electronics
ORD00760,C0202,2024-06-30,58355,Electronics
ORD00761,C0138,2024-11-05,44163,Electronics
ORD00762,C0096,2025-05-10,48106,Office Supplies
ORD00763,C0133,2024-05-19,52079,Furniture
ORD00764,C0120,2024-05-17,64487,Electronics
ORD00765,C0095,2024-05-31,14357,Furniture
ORD00766,C0179,2024-08-31,20137,Furniture
ORD00767,C0026,2024-04-08,52426,Office Supplies
ORD00768,C0443,2025-08-15,25588,Electronics
ORD00769,C0291,2025-03-29,34240,Furniture
ORD00770,C0050,2024-03-28,52725,Furniture
ORD00771,C0418,2025-12-20,9977,Furniture
ORD00772,C0003,2025-07-13,53295,Electronics
ORD00773,C0397,2024-10-30,78711,Furniture
ORD00774,C0450,2024-04-18,30456,Electronics
ORD00775,C0298,2025-03-11,56849,Office Supplies
ORD00776,C0003,2024-12-15,61855,Furniture
ORD00777,C0433,2024-06-01,76361,Furniture
ORD00778,C0203,2024-11-08,63770,Electronics
ORD00779,C0500,2025-11-27,13255,Office Supplies
ORD00780,C0044,2024-08-05,18643,Office Supplies
ORD00781,C0002,2025-04-09,21321,Electronics
ORD00782,C0378,2025-08-10,16555,Office Supplies
ORD00783,C0364,2024-03-30,71429,Furniture
ORD00784,C0499,2025-02-13,44203,Furniture
ORD00785,C0441,2024-02-25,54843,Electronics
ORD00786,C0222,2025-08-17,67661,Furniture
ORD00787,C0464,2024-03-05,50573,Furniture
ORD00788,C0452,2025-03-06,48273,Furniture
ORD00789,C0318,2025-09-25,77082,Electronics
ORD00790,C0483,2025-09-03,50688,Furniture
ORD00791,C0300,2025-03-29,54211,Electronics
ORD00792,C0380,2024-07-07,19076,Electronics
ORD00793,C0194,2024-10-08,41153,Office Supplies
ORD00794,C0364,2025-08-10,46542,Office Supplies
ORD00795,C0054,2024-10-23,31735,Furniture
ORD00796,C0342,2024-01-05,36248,Electronics
ORD00797,C0455,2025-11-27,34022,Electronics
ORD00798,C0152,2025-09-13,14577,Furniture
ORD00799,C0080,2025-03-16,26890,Electronics
ORD00800,C0255,2025-04-24,62521,Furniture
ORD00801,C0363,2024-10-06,20387,Electronics
ORD00802,C0075,2024-04-11,25370,Office Supplies
ORD00803,C0155,2024-05-14,15118,Office Supplies
ORD00804,C0407,2025-08-27,63858,Electronics
ORD00805,C0499,2025-06-09,13143,Office Supplies
ORD00806,C0376,2025-11-29,76541,Electronics
ORD00807,C0470,2024-08-26,34734,Furniture
ORD00808,C0105,2024-04-16,60467,Furniture
ORD00809,C0052,2024-02-02,24154,Office Supplies
ORD00810,C0476,2025-01-09,71837,Electronics
ORD00811,C0374,2025-07-26,43851,Electronics
ORD00812,C0260,2024-07-29,31821,Electronics
ORD00813,C0243,2024-04-13,4197,Furniture
ORD00814,C0161,2024-07-31,43287,Electronics
ORD00815,C0495,2024-08-10,42658,Office Supplies
ORD00816,C0219,2024-07-25,39634,Electronics
ORD00817,C0034,2025-12-14,58605,Electronics
ORD00818,C0310,2025-11-20,9455,Furniture
ORD00819,C0118,2024-07-19,46644,Furniture
ORD00820,C0229,2025-10-05,12156,Office Supplies
ORD00821,C0184,2024-09-23,28679,Electronics
ORD00822,C0480,2025-10-16,67310,Electronics
ORD00823,C0166,2024-11-05,15123,Furniture
ORD00824,C0411,2025-02-24,72370,Office Supplies
ORD00825,C0494,2024-05-24,20282,Electronics
ORD00826,C0204,2025-07-06,18426,Office Supplies
ORD00827,C0485,2025-10-22,78577,Office Supplies
ORD00828,C0131,2024-12-15,73228,Office Supplies
ORD00829,C0022,2024-06-26,68137,Furniture
ORD00830,C0178,2025-04-16,16531,Office Supplies
ORD00831,C0286,2025-03-03,76091,Office Supplies
ORD00832,C0052,2025-07-31,68400,Electronics
ORD00833,C0219,2024-06-29,49384,Furniture
ORD00834,C0306,2025-09-11,26621,Electronics
ORD00835,C0472,2024-11-05,43237,Electronics
ORD00836,C0374,2025-03-04,45395,Electronics
ORD00837,C0103,2024-08-10,68802,Furniture
ORD00838,C0057,2024-08-16,55299,Furniture
ORD00839,C0355,2024-10-24,51597,Electronics
ORD00840,C0221,2024-04-12,57275,Electronics
ORD00841,C0164,2024-10-06,32589,Electronics
ORD00842,C0232,2025-11-29,3600,Furniture
ORD00843,C0386,2025-11-15,32054,Furniture
ORD00844,C0241,2024-03-21,17653,Furniture
ORD00845,C0359,2024-09-22,64423,Electronics
ORD00846,C0214,2025-09-12,50134,Electronics
ORD00847,C0412,2024-03-20,23816,Electronics
ORD00848,C0233,2025-06-25,78963,Furniture
ORD00849,C0439,2024-01-01,51838,Office Supplies
ORD00850,C0395,2025-04-06,19406,Office Supplies
ORD00851,C0219,2025-04-02,19456,Electronics
ORD00852,C0140,2024-04-01,73694,Furniture
ORD00853,C0087,2025-09-19,26608,Electronics
ORD00854,C0316,2024-04-18,50416,Furniture
ORD00855,C0283,2025-10-09,60279,Furniture
ORD00856,C0381,2025-12-07,74164,Furniture
ORD00857,C0354,2024-09-21,65408,Furniture
ORD00858,C0008,2024-04-29,19850,Office Supplies
ORD00859,C0187,2024-12-18,33343,Electronics
ORD00860,C0232,2024-12-08,43756,Electronics
ORD00861,C0134,2025-02-04,14475,Furniture
ORD00862,C0058,2024-10-29,31667,Office Supplies
ORD00863,C0433,2024-10-05,7404,Electronics
ORD00864,C0309,2025-04-22,17475,Furniture
ORD00865,C0245,2024-12-10,37876,Furniture
ORD00866,C0226,2025-03-04,78195,Office Supplies
ORD00867,C0030,2025-08-18,39570,Electronics
ORD00868,C0133,2024-05-12,47633,Office Supplies
ORD00869,C0386,2024-03-04,47220,Furniture
ORD00870,C0101,2025-02-22,8369,Electronics
ORD00871,C0261,2024-12-04,43221,Electronics
ORD00872,C0260,2025-06-19,25385,Electronics
ORD00873,C0060,2024-08-03,20473,Office Supplies
ORD00874,C0318,2025-03-13,64726,Office Supplies
ORD00875,C0111,2024-11-12,27564,Furniture
ORD00876,C0275,2025-12-17,48810,Office Supplies
ORD00877,C0297,2024-04-20,61718,Furniture
ORD00878,C0210,2024-09-10,68141,Furniture
ORD00879,C0263,2025-02-05,76441,Electronics
ORD00880,C0073,2024-12-08,36358,Electronics
ORD00881,C0250,2025-12-09,54344,Electronics
ORD00882,C0216,2025-02-18,24151,Office Supplies
ORD00883,C0255,2024-04-09,11069,Furniture
ORD00884,C0416,2024-04-28,58307,Furniture
ORD00885,C0441,2024-08-05,45891,Office Supplies
ORD00886,C0388,2024-12-06,46494,Electronics
ORD00887,C0311,2024-10-02,49405,Electronics
ORD00888,C0218,2025-11-12,75464,Office Supplies
ORD00889,C0316,2024-12-10,66870,Office Supplies
ORD00890,C0066,2025-09-13,35559,Office Supplies
ORD00891,C0212,2024-08-29,9013,Office Supplies
ORD00892,C0294,2025-04-17,20722,Office Supplies
ORD00893,C0171,2024-11-29,37269,Electronics
ORD00894,C0229,2025-08-17,27787,Office Supplies
ORD00895,C0427,2025-09-23,40217,Electronics
ORD00896,C0044,2024-11-15,75183,Office Supplies
ORD00897,C0061,2024-09-26,21825,Electronics
ORD00898,C0183,2024-09-15,41635,Office Supplies
ORD00899,C0448,2024-02-03,76994,Furniture
ORD00900,C0237,2025-02-02,20271,Furniture
ORD00901,C0466,2024-05-26,73121,Furniture
ORD00902,C0254,2024-09-24,5324,Furniture
ORD00903,C0012,2025-01-13,21825,Office Supplies
ORD00904,C0343,2025-12-09,64554,Office Supplies
ORD00905,C0354,2025-04-21,3586,Electronics
ORD00906,C0189,2024-09-14,61539,Furniture
ORD00907,C0195,2024-08-25,7552,Furniture
ORD00908,C0405,2025-11-05,58876,Office Supplies
ORD00909,C0416,2025-09-14,65028,Furniture
ORD00910,C0040,2025-11-14,1060,Office Supplies
ORD00911,C0015,2025-02-08,47351,Electronics
ORD00912,C0319,2024-10-16,4029,Furniture
ORD00913,C0087,2024-08-21,37764,Furniture
ORD00914,C0053,2025-01-06,6472,Furniture
ORD00915,C0061,2025-12-30,9197,Furniture
ORD00916,C0026,2025-06-09,21046,Office Supplies
ORD00917,C0078,2024-05-22,7900,Office Supplies
ORD00918,C0074,2024-11-21,12539,Office Supplies
ORD00919,C0108,2025-09-25,4719,Electronics
ORD00920,C0092,2025-08-22,47648,Electronics
ORD00921,C0033,2024-04-05,40826,Furniture
ORD00922,C0132,2025-11-21,59427,Electronics
ORD00923,C0316,2025-08-08,8184,Office Supplies
ORD00924,C0178,2025-01-14,43205,Electronics
ORD00925,C0124,2025-05-08,67062,Electronics
ORD00926,C0356,2025-09-24,4658,Furniture
ORD00927,C0314,2025-05-21,46210,Furniture
ORD00928,C0360,2024-10-26,42065,Furniture
ORD00929,C0476,2025-07-11,38119,Furniture
ORD00930,C0070,2025-01-26,31394,Electronics
ORD00931,C0108,2024-09-08,74151,Office Supplies
ORD00932,C0457,2024-11-10,55313,Furniture
ORD00933,C0034,2025-08-07,6510,Electronics
ORD00934,C0366,2024-10-24,74590,Electronics
ORD00935,C0406,2024-02-24,74289,Electronics
ORD00936,C0151,2024-04-01,28322,Electronics
ORD00937,C0061,2025-03-08,7427,Furniture
ORD00938,C0339,2024-09-17,35464,Office Supplies
ORD00939,C0022,2024-07-25,48990,Office Supplies
ORD00940,C0382,2025-08-02,32861,Furniture
ORD00941,C0475,2024-05-01,64612,Office Supplies
ORD00942,C0248,2025-10-02,26487,Electronics
ORD00943,C0146,2025-12-04,31634,Office Supplies
ORD00944,C0323,2024-02-13,60491,Electronics
ORD00945,C0281,2024-06-04,14090,Office Supplies
ORD00946,C0436,2025-06-28,21919,Electronics
ORD00947,C0411,2025-01-27,3211,Furniture
ORD00948,C0341,2024-07-11,75576,Electronics
ORD00949,C0493,2024-08-13,9785,Office Supplies
ORD00950,C0476,2025-01-20,61464,Office Supplies
ORD00951,C0341,2025-06-17,15875,Office Supplies
ORD00952,C0044,2025-11-08,4574,Office Supplies
ORD00953,C0411,2024-03-03,21218,Electronics
ORD00954,C0471,2025-07-08,74021,Electronics
ORD00955,C0455,2025-02-12,76653,Office Supplies
ORD00956,C0246,2024-01-07,19407,Office Supplies
ORD00957,C0407,2024-12-30,59947,Office Supplies
ORD00958,C0452,2024-11-20,32427,Furniture
ORD00959,C0217,2024-11-13,36446,Office Supplies
ORD00960,C0033,2024-03-12,25806,Furniture
ORD00961,C0150,2025-04-07,25224,Office Supplies
ORD00962,C0201,2024-09-11,78572,Office Supplies
ORD00963,C0360,2025-02-05,22304,Furniture
ORD00964,C0414,2024-01-18,21553,Electronics
ORD00965,C0258,2025-12-20,35396,Office Supplies
ORD00966,C0074,2024-02-28,30553,Electronics
ORD00967,C0244,2025-10-10,46220,Office Supplies
ORD00968,C0039,2024-09-24,43044,Electronics
ORD00969,C0311,2024-02-15,79840,Office Supplies
ORD00970,C0013,2025-11-01,26067,Office Supplies
ORD00971,C0346,2025-01-08,63817,Electronics
ORD00972,C0267,2025-01-20,32657,Office Supplies
ORD00973,C0175,2024-08-29,76539,Office Supplies
ORD00974,C0401,2024-04-01,4218,Furniture
ORD00975,C0436,2025-05-07,30685,Electronics
ORD00976,C0110,2025-06-16,25158,Furniture
ORD00977,C0197,2024-11-23,29364,Furniture
ORD00978,C0277,2025-11-16,7876,Electronics
ORD00979,C0355,2024-11-03,76560,Furniture
ORD00980,C0201,2025-06-17,76344,Office Supplies
ORD00981,C0088,2024-08-29,74051,Furniture
ORD00982,C0281,2024-12-19,44411,Office Supplies
ORD00983,C0094,2024-01-28,10624,Electronics
ORD00984,C0349,2024-04-24,48729,Office Supplies
ORD00985,C0159,2024-11-06,41393,Office Supplies
ORD00986,C0435,2024-11-13,65394,Office Supplies
ORD00987,C0073,2024-01-05,59534,Furniture
ORD00988,C0030,2025-01-10,14742,Office Supplies
ORD00989,C0422,2025-12-08,73006,Furniture
ORD00990,C0008,2024-07-12,18651,Electronics
ORD00991,C0053,2025-10-29,60252,Furniture
ORD00992,C0169,2025-09-22,8163,Electronics
ORD00993,C0177,2024-09-14,79249,Office Supplies
ORD00994,C0124,2025-08-10,10756,Electronics
ORD00995,C0493,2024-08-01,24061,Electronics
ORD00996,C0354,2024-10-07,14870,Office Supplies
ORD00997,C0027,2024-08-23,64803,Electronics
ORD00998,C0261,2024-03-10,8181,Electronics
ORD00999,C0466,2025-09-03,60491,Electronics
ORD01000,C0305,2024-12-15,59726,Furniture
ORD01001,C0183,2024-04-27,21415,Furniture
ORD01002,C0110,2025-04-19,8318,Office Supplies
ORD01003,C0029,2025-05-20,56882,Office Supplies
ORD01004,C0382,2024-08-04,28243,Office Supplies
ORD01005,C0012,2024-07-04,21756,Furniture
ORD01006,C0053,2025-04-23,51741,Furniture
ORD01007,C0224,2025-06-29,23843,Electronics
ORD01008,C0464,2024-06-17,65107,Furniture
ORD01009,C0214,2024-06-13,13930,Electronics
ORD01010,C0110,2024-11-06,48765,Office Supplies
